card_id,total_transactions,total_amount,avg_amount,median_amount,std_amount,min_amount,max_amount,preferred_hour,preferred_day,unique_merchants,unique_categories,unique_cities,purchase_count,preferred_pos_mode,preferred_wallet,amount_range,purchase_ratio,avg_merchants_per_transaction,spending_consistency,activity_level,spending_level,cluster
10142,207,5155784.76,24907.17,10283.63,43459.33,100.84,211564.0,8,5,46,10,5,0,Contactless,Bank's QR,211463.16,0.0,0.2222222222222222,0.36431834304813027,Низкая,Низкий,0
10143,7383,102553807.32,13890.53,3650.95,73449.87,100.0,3379441.21,8,6,477,13,6,0,QR_Code,Bank's QR,3379341.21,0.0,0.06460788297440065,0.15903900142431224,Высокая,Высокий,0
10144,15413,323320796.6,20977.15,6757.06,65154.22,100.0,2496785.73,19,5,500,13,6,0,QR_Code,Bank's QR,2496685.73,0.0,0.032440147927074545,0.24354831462683108,Очень высокая,Премиум,0
10145,4240,129281453.01,30490.91,14803.3,81271.89,184.55,3008536.04,8,6,421,13,6,0,ECOM,Bank's QR,3008351.49,0.0,0.09929245283018868,0.27281805752898103,Высокая,Высокий,0
10146,1240,15909958.95,12830.61,2822.31,58493.6,100.0,1736905.52,19,6,233,12,6,0,QR_Code,Bank's QR,1736805.52,0.0,0.1879032258064516,0.17989137208810307,Низкая,Низкий,0
10147,7927,188153318.6,23735.75,8856.42,59040.07,100.0,1866656.76,8,5,492,13,6,0,QR_Code,Bank's QR,1866556.76,0.0,0.06206635549388167,0.2867473858911938,Высокая,Премиум,0
10148,6278,279816732.19,44571.0,14826.77,141711.3,139.65,5561488.79,19,6,469,13,6,0,ECOM,Bank's QR,5561349.14,0.0,0.07470532016565785,0.239265888385531,Высокая,Премиум,0
10149,9470,200814317.55,21205.31,8904.53,57529.66,100.0,2347194.59,19,6,494,13,6,0,ECOM,Bank's QR,2347094.59,0.0,0.05216473072861669,0.26932518041221076,Очень высокая,Премиум,0
10150,6013,24185523.6,4022.21,1053.02,9093.68,100.0,124004.88,8,6,417,13,6,0,QR_Code,Bank's QR,123904.88,0.0,0.06934974222517878,0.30666695130867977,Высокая,Средний,0
10151,738,22672323.4,30721.31,13589.54,67595.49,446.47,726185.75,18,5,132,13,6,0,QR_Code,Bank's QR,725739.28,0.0,0.17886178861788618,0.31247263946751724,Низкая,Средний,0
10152,710,10299572.37,14506.44,7555.37,25593.3,100.0,319865.9,8,5,131,13,6,0,ECOM,Bank's QR,319765.9,0.0,0.18450704225352113,0.36175895404808117,Низкая,Низкий,0
10153,24275,172902777.24,7122.67,2019.0,20497.21,100.0,942638.49,8,6,500,13,6,0,QR_Code,Bank's QR,942538.49,0.0,0.02059732234809475,0.2578820038320224,Очень высокая,Премиум,0
10154,1370,56011295.92,40884.16,9992.6,117622.71,285.44,1593756.55,19,5,246,13,6,0,Contactless,Bank's QR,1593471.11,0.0,0.17956204379562044,0.2579330473183907,Средняя,Средний,0
10157,3794,112956963.78,29772.53,15636.59,52974.66,232.91,912895.87,19,5,363,13,6,0,ECOM,Bank's QR,912662.96,0.0,0.09567738534528203,0.35980110019445977,Высокая,Высокий,0
10158,19873,343739185.8,17296.79,2814.88,57627.59,100.0,3751473.68,19,5,500,13,6,0,QR_Code,Bank's QR,3751373.68,0.0,0.025159764504604238,0.23085663171320206,Очень высокая,Премиум,0
10159,12372,234940111.19,18989.66,7594.95,57541.21,100.0,3879570.35,19,5,497,13,6,0,ECOM,Samsung Pay,3879470.35,0.0,0.04017135467183964,0.2481307216290629,Очень высокая,Премиум,0
10160,14410,346404556.72,24039.18,7250.6,79050.94,100.0,4645638.06,8,6,498,13,6,0,ECOM,Bank's QR,4645538.06,0.0,0.03455933379597502,0.2331860705953199,Очень высокая,Премиум,0
10161,5472,127520919.3,23304.26,11249.14,47718.47,144.28,1115987.18,19,6,441,13,6,0,ECOM,Bank's QR,1115842.9,0.0,0.0805921052631579,0.32812396820003964,Высокая,Высокий,0
10162,2104,39080670.89,18574.46,4344.11,57275.86,100.0,1091768.02,8,5,356,13,6,0,ECOM,Samsung Pay,1091668.02,0.0,0.16920152091254753,0.2448830802559567,Средняя,Средний,0
10163,5750,103512583.84,18002.19,6199.55,45792.1,103.98,1375750.69,19,5,473,13,6,0,QR_Code,Bank's QR,1375646.71,0.0,0.08226086956521739,0.28219124313476956,Высокая,Высокий,0
10164,1752,56072175.62,32004.67,8421.27,113831.72,135.62,2392399.0,8,6,275,13,6,0,Contactless,Bank's QR,2392263.38,0.0,0.1569634703196347,0.21945599448806982,Средняя,Средний,0
10165,373,6956689.68,18650.64,8358.39,30933.16,293.82,272079.0,20,5,92,12,6,0,QR_Code,Bank's QR,271785.18,0.0,0.24664879356568364,0.3761438211673974,Низкая,Низкий,0
10167,3121,59514005.0,19068.89,3468.37,62680.07,100.0,1449164.29,19,6,408,13,6,0,QR_Code,Bank's QR,1449064.29,0.0,0.13072733098365907,0.23326156075869342,Средняя,Средний,0
10168,71,3105733.98,43742.73,17514.81,98596.65,151.82,679745.3,9,6,18,10,5,0,Chip,Bank's QR,679593.4800000001,0.0,0.2535211267605634,0.3073129164957723,Низкая,Низкий,0
10169,2483,10686467.17,4303.85,1207.48,10688.41,100.0,249661.87,19,5,291,13,6,0,QR_Code,Bank's QR,249561.87,0.0,0.11719693918646798,0.2870714622078326,Средняя,Низкий,0
10170,320,10310476.34,32220.24,11319.1,88555.78,337.43,1176678.87,13,6,67,12,6,0,QR_Code,Bank's QR,1176341.4400000002,0.0,0.209375,0.2667767989042858,Низкая,Низкий,0
10171,1199,12159505.93,10141.37,3132.71,24866.87,114.7,222345.11,8,5,239,7,6,0,QR_Code,Bank's QR,222230.40999999997,0.0,0.1993327773144287,0.2896852283919443,Низкая,Низкий,1
10172,613,15508877.96,25299.96,12717.89,44969.83,434.26,691123.92,8,6,118,12,6,0,ECOM,Bank's QR,690689.66,0.0,0.19249592169657423,0.36004035304502835,Низкая,Низкий,0
10173,863,27668502.26,32060.84,11592.36,115374.21,186.31,2456623.56,19,6,139,13,6,0,QR_Code,Bank's QR,2456437.25,0.0,0.16106604866743918,0.21745738208112655,Низкая,Средний,0
10174,1179,38440159.04,32604.04,27000.0,39893.41,462.22,514234.63,19,5,94,13,6,0,Contactless,Bank's QR,513772.41000000003,0.0,0.07972858354537744,0.44972671452582125,Низкая,Средний,0
10175,542,2391416.44,4412.21,1187.18,9147.47,100.0,56000.0,8,1,96,13,6,0,QR_Code,Bank's QR,55900.0,0.0,0.17712177121771217,0.32539189715391514,Низкая,Низкий,0
10176,8942,58905420.19,6587.5,2769.04,19980.15,100.0,819262.46,19,5,493,13,6,0,QR_Code,Bank's QR,819162.46,0.0,0.055133079847908745,0.24795192649707443,Очень высокая,Средний,0
10177,1520,7464392.01,4910.78,1543.14,10151.4,100.0,136298.4,8,6,208,13,6,0,QR_Code,Bank's QR,136198.4,0.0,0.1368421052631579,0.32603381449431623,Средняя,Низкий,0
10178,877,29880525.43,34071.29,26000.0,48801.14,427.61,657330.07,19,6,80,12,6,0,Contactless,Bank's QR,656902.46,0.0,0.09122006841505131,0.41112937076902417,Низкая,Средний,0
10179,5609,162526382.44,28976.0,27000.0,26003.88,100.0,1123271.99,19,5,251,13,6,0,Contactless,Bank's QR,1123171.99,0.0,0.04474950971652701,0.5270291604856177,Высокая,Высокий,0
10180,234,5789442.47,24741.21,5230.98,111952.18,100.0,1613494.8,13,6,74,12,6,0,ECOM,Apple Pay,1613394.8,0.0,0.3162393162393162,0.18099785220046122,Низкая,Низкий,0
10181,4142,150689787.08,36380.92,8969.8,164727.23,137.34,4161486.61,19,6,415,13,6,0,ECOM,Bank's QR,4161349.27,0.0,0.10019314340898117,0.18090226577092972,Высокая,Высокий,0
10182,26042,210895382.58,8098.28,2338.96,23124.22,100.0,1562769.67,8,5,500,13,6,0,QR_Code,Bank's QR,1562669.67,0.0,0.019199754243145687,0.2593732084234126,Очень высокая,Премиум,0
10183,2133,17179146.54,8053.98,1891.51,28733.11,100.0,850274.29,8,5,258,13,6,0,QR_Code,Bank's QR,850174.29,0.0,0.1209563994374121,0.21893495788875933,Средняя,Низкий,0
10184,21978,194254848.34,8838.6,2161.22,22480.09,100.0,768756.63,8,6,500,13,6,0,QR_Code,Bank's QR,768656.63,0.0,0.02275002275002275,0.2822148691404398,Очень высокая,Премиум,0
10185,2178,54592439.94,25065.4,8848.42,77910.0,100.76,2032947.52,9,6,340,13,6,0,QR_Code,Bank's QR,2032846.76,0.0,0.1561065197428834,0.2434115332399777,Средняя,Средний,0
10186,4715,75772460.41,16070.51,5386.5,72525.2,100.0,4391340.77,13,6,457,13,6,0,QR_Code,Bank's QR,4391240.77,0.0,0.09692470837751856,0.18139151432953132,Высокая,Средний,0
10187,3404,96231661.43,28270.17,18000.0,56665.43,267.52,1101963.79,8,5,334,13,6,0,ECOM,Apple Pay,1101696.27,0.0,0.09811985898942421,0.33284241236890066,Средняя,Высокий,0
10188,6797,95588717.74,14063.37,4275.04,40966.09,100.0,2031743.39,8,6,477,13,6,0,QR_Code,Bank's QR,2031643.39,0.0,0.07017801971457996,0.2555607487334966,Высокая,Высокий,0
10189,1558,31068594.17,19941.33,5960.18,46887.19,117.46,709603.88,9,6,267,13,6,0,QR_Code,Bank's QR,709486.42,0.0,0.17137355584082156,0.2983955053920093,Средняя,Средний,0
10190,7270,116480281.15,16022.05,5242.4,52827.73,105.11,3406074.79,19,5,477,13,6,0,QR_Code,Bank's QR,3405969.68,0.0,0.0656121045392022,0.23271025702623888,Высокая,Высокий,0
10191,21625,238136078.07,11012.07,3935.39,29206.35,100.0,1096025.42,19,6,500,13,6,0,QR_Code,Bank's QR,1095925.42,0.0,0.023121387283236993,0.2738066289028759,Очень высокая,Премиум,0
10193,343,9124597.62,26602.33,11379.49,43137.21,354.01,191924.0,8,5,70,12,6,0,Contactless,Bank's QR,191569.99,0.0,0.20408163265306123,0.38145261640670414,Низкая,Низкий,0
10194,4852,159880436.06,32951.45,28000.0,52246.74,100.0,1562893.04,8,6,221,13,6,0,Contactless,Bank's QR,1562793.04,0.0,0.045548227535037095,0.38676232441088243,Высокая,Высокий,0
10195,183,5331211.38,29132.3,13000.0,55443.27,345.43,419670.51,8,6,47,12,6,0,ECOM,Apple Pay,419325.08,0.0,0.2568306010928962,0.3444528957948495,Низкая,Низкий,0
10196,30085,663514920.21,22054.68,5469.88,58920.45,100.0,2737397.75,8,6,500,13,6,0,QR_Code,Bank's QR,2737297.75,0.0,0.016619577862722286,0.27236362572063794,Очень высокая,Премиум,0
10197,1872,19397936.47,10362.15,3409.58,25695.02,100.0,488142.99,8,6,317,13,6,0,QR_Code,Bank's QR,488042.99,0.0,0.16933760683760685,0.28738112281135764,Средняя,Низкий,0
10198,26790,191415849.8,7145.05,2599.22,21468.21,100.0,989611.6,8,5,500,13,6,0,QR_Code,Bank's QR,989511.6,0.0,0.01866368047779022,0.24971114790834736,Очень высокая,Премиум,0
10199,21759,184085993.9,8460.22,2833.56,30677.32,100.0,2327012.43,19,6,500,13,6,0,QR_Code,Bank's QR,2326912.43,0.0,0.02297899719656234,0.21616637121290708,Очень высокая,Премиум,0
10200,6680,100386868.9,15027.97,6766.38,47063.67,100.0,2465750.26,19,6,484,13,6,0,QR_Code,Bank's QR,2465650.26,0.0,0.07245508982035928,0.24202887860587993,Высокая,Высокий,0
10201,8762,264928397.62,30236.06,16000.0,77501.32,125.01,3752989.86,19,6,482,13,6,0,Contactless,Bank's QR,3752864.85,0.0,0.05501027162748231,0.2806459559346997,Очень высокая,Премиум,0
10202,93,2644791.21,28438.62,8652.79,51623.22,129.05,227269.0,10,5,16,9,6,0,Contactless,Bank's QR,227139.95,0.0,0.17204301075268819,0.355208174081435,Низкая,Низкий,0
10203,9040,260937458.71,28864.76,9346.5,94269.21,124.51,4036745.43,8,6,494,13,6,0,ECOM,Bank's QR,4036620.9200000004,0.0,0.05464601769911504,0.23441752101390054,Очень высокая,Премиум,0
10205,4107,29367261.17,7150.54,2511.84,15247.43,100.0,329106.31,19,6,454,13,6,0,QR_Code,Bank's QR,329006.31,0.0,0.11054297540784028,0.3192494676972958,Высокая,Средний,0
10206,6906,116777511.87,16909.57,5710.2,39334.73,114.73,928741.04,19,6,476,13,6,0,QR_Code,Bank's QR,928626.31,0.0,0.06892557196640603,0.3006450431421495,Высокая,Высокий,0
10207,551,13821838.38,25085.01,6919.06,93445.75,156.99,1653220.2,13,6,142,2,6,0,Unknown,Unknown,1653063.21,0.0,0.2577132486388385,0.21163291284051497,Низкая,Низкий,1
10208,7423,116915813.72,15750.48,6305.12,35015.75,100.0,1537628.7,9,5,492,13,6,0,Contactless,Bank's QR,1537528.7,0.0,0.06628047959046207,0.3102550652274159,Высокая,Высокий,0
10209,6506,212789146.44,32706.6,14639.69,82442.98,331.36,2012504.41,8,6,467,13,6,0,QR_Code,Bank's QR,2012173.0499999998,0.0,0.07177989548109437,0.2840357732959165,Высокая,Премиум,0
10210,4466,86590327.1,19388.79,5548.36,57669.4,100.0,2262374.53,8,6,450,13,6,0,QR_Code,Bank's QR,2262274.53,0.0,0.10076130765785939,0.25161232050739835,Высокая,Высокий,0
10211,2031,47741225.79,23506.27,9767.38,64052.19,178.6,1880694.08,19,6,330,13,6,0,ECOM,Bank's QR,1880515.48,0.0,0.16248153618906944,0.26846372126691126,Средняя,Средний,0
10212,8830,111227187.06,12596.51,2821.56,53223.24,100.0,2801171.5,8,6,493,13,6,0,QR_Code,Bank's QR,2801071.5,0.0,0.05583238958097395,0.19137887943968185,Очень высокая,Высокий,0
10215,2689,38272797.96,14233.1,4426.58,147640.22,100.0,7407623.88,8,6,411,2,6,0,Unknown,Unknown,7407523.88,0.0,0.15284492376348086,0.08792739903030346,Средняя,Средний,1
10216,11344,261541384.18,23055.48,10569.51,56073.49,100.0,3044875.06,19,6,497,13,6,0,Contactless,Bank's QR,3044775.06,0.0,0.04381170662905501,0.2913658550086018,Очень высокая,Премиум,0
10217,13366,110342960.66,8255.5,2530.76,22279.06,100.0,829423.94,8,6,500,13,6,0,QR_Code,Bank's QR,829323.94,0.0,0.03740834954361814,0.2703657756980942,Очень высокая,Высокий,0
10218,26151,299424305.09,11449.82,2419.12,48961.37,100.0,4482883.76,19,6,500,13,6,0,QR_Code,Bank's QR,4482783.76,0.0,0.01911972773507705,0.18953144276747402,Очень высокая,Премиум,0
10219,1883,19362438.11,10282.76,3807.72,41684.76,100.0,1436223.99,8,5,343,13,6,0,ECOM,Samsung Pay,1436123.99,0.0,0.1821561338289963,0.197868976622321,Средняя,Низкий,0
10220,841,36893538.46,43868.65,19253.34,104049.93,462.77,1437867.25,13,6,172,13,6,0,ECOM,Samsung Pay,1437404.48,0.0,0.20451843043995244,0.29657295249859755,Низкая,Средний,0
10221,4257,85218600.92,20018.46,7604.59,87815.71,107.94,3831674.62,12,6,425,13,6,0,ECOM,Bank's QR,3831566.68,0.0,0.09983556495184402,0.18564115623090527,Высокая,Высокий,0
10222,606,18000833.7,29704.35,17374.52,59151.47,408.86,989966.08,12,6,119,13,6,0,ECOM,Google Pay,989557.22,0.0,0.19636963696369636,0.3342983048268532,Низкая,Низкий,0
10223,9660,331031891.29,34268.31,11550.66,96118.69,129.82,4290695.35,8,5,496,13,6,0,ECOM,Bank's QR,4290565.529999999,0.0,0.05134575569358178,0.2628199897229018,Очень высокая,Премиум,0
10224,494,10300022.97,20850.25,8416.35,54848.45,421.73,1009193.26,13,6,91,12,6,0,ECOM,Bank's QR,1008771.53,0.0,0.18421052631578946,0.27543735889784104,Низкая,Низкий,0
10225,9483,70437510.62,7427.77,2584.12,19588.19,100.0,503936.99,19,5,498,13,6,0,QR_Code,Bank's QR,503836.99,0.0,0.052515026890224616,0.2749400724608713,Очень высокая,Средний,0
10226,3365,71551429.3,21263.43,5342.7,92699.42,163.76,3306079.99,8,6,426,13,6,0,QR_Code,Bank's QR,3305916.2300000004,0.0,0.12659732540861812,0.18658211864655894,Средняя,Средний,0
10227,19534,158699964.41,8124.29,3223.34,21041.44,100.0,1200827.07,8,6,500,13,6,0,QR_Code,Bank's QR,1200727.07,0.0,0.025596396027439336,0.2785560313422637,Очень высокая,Высокий,0
10229,7310,107190676.54,14663.57,5920.19,41559.32,100.0,1700261.45,8,6,481,13,6,0,Contactless,Bank's QR,1700161.45,0.0,0.06580027359781122,0.26081138838647394,Высокая,Высокий,0
10230,5863,98403687.52,16783.85,6907.05,43655.55,100.0,2238329.58,8,5,451,13,6,0,ECOM,Apple Pay,2238229.58,0.0,0.07692307692307693,0.27769716443247283,Высокая,Высокий,0
10231,486,10307014.77,21207.85,4293.3,63154.03,147.06,857655.5,18,5,108,12,6,0,QR_Code,Bank's QR,857508.44,0.0,0.2222222222222222,0.25139138672585293,Низкая,Низкий,0
10232,1912,61600782.03,32217.98,29000.0,25536.32,279.87,819687.21,12,5,55,11,6,0,Contactless,Bank's QR,819407.34,0.0,0.028765690376569036,0.5578455630143556,Средняя,Средний,0
10233,12354,187030839.04,15139.29,6277.07,38438.65,100.0,1462409.45,19,5,496,13,6,0,ECOM,Samsung Pay,1462309.45,0.0,0.040148939614699695,0.28256573507678723,Очень высокая,Премиум,0
10234,20752,749856384.87,36134.17,8000.36,153032.26,100.0,6302083.86,19,6,500,13,6,0,QR_Code,Bank's QR,6301983.86,0.0,0.024094063222821895,0.19101787774923912,Очень высокая,Премиум,0
10235,282,6754509.67,23952.16,5538.16,56564.7,100.0,660658.67,17,6,78,13,6,0,ECOM,Samsung Pay,660558.67,0.0,0.2765957446808511,0.2974800557299428,Низкая,Низкий,0
10236,583,11586521.49,19873.96,8491.15,49689.87,127.66,876428.75,8,6,124,13,6,0,ECOM,Bank's QR,876301.09,0.0,0.21269296740994853,0.2856938728071758,Низкая,Низкий,0
10237,1523,44232529.19,29043.03,6169.31,80442.55,100.0,1028570.2,8,5,304,2,6,0,Unknown,Unknown,1028470.2,0.0,0.19960604070912671,0.265268083705635,Средняя,Средний,1
10238,14092,356028725.75,25264.6,10809.62,66082.58,100.54,3441660.85,8,6,499,13,6,0,QR_Code,Bank's QR,3441560.31,0.0,0.03541016179392563,0.2765777772231173,Очень высокая,Премиум,0
10239,10086,144497370.9,14326.53,7340.92,34936.02,100.0,1626121.87,8,6,497,13,6,0,Contactless,Bank's QR,1626021.87,0.0,0.04927622446956177,0.2908199027455948,Очень высокая,Высокий,0
10240,2798,156515086.27,55938.2,25000.0,163503.09,379.96,5769892.67,8,6,375,13,6,0,ECOM,Google Pay,5769512.71,0.0,0.134024303073624,0.25491191744270186,Средняя,Высокий,0
10241,18260,138511295.25,7585.5,3083.22,17770.01,100.0,663794.98,8,6,500,13,6,0,QR_Code,Bank's QR,663694.98,0.0,0.027382256297918947,0.29916574346167757,Очень высокая,Высокий,0
10242,154,4141655.6,26893.87,11833.98,44527.41,252.84,206670.0,8,6,33,11,6,0,Chip,Bank's QR,206417.16,0.0,0.21428571428571427,0.37655261849129557,Низкая,Низкий,0
10243,3574,72250750.82,20215.65,7793.2,70798.07,117.56,2309535.55,19,6,414,13,6,0,ECOM,Bank's QR,2309417.9899999998,0.0,0.11583659764969222,0.22211651166439522,Средняя,Средний,0
10245,13360,228828792.06,17127.9,8318.98,38184.66,100.0,1382916.11,19,6,498,13,6,0,ECOM,Bank's QR,1382816.11,0.0,0.03727544910179641,0.30965661325384325,Очень высокая,Премиум,0
10246,4809,53968412.58,11222.38,3379.12,31802.37,100.0,1136499.29,8,6,463,13,6,0,QR_Code,Bank's QR,1136399.29,0.0,0.09627781243501768,0.26083544936344777,Высокая,Средний,0
10247,7130,297533418.77,41729.79,17014.66,122200.99,100.0,4884687.61,8,6,476,13,6,0,Contactless,Bank's QR,4884587.61,0.0,0.0667601683029453,0.2545573808652652,Высокая,Премиум,0
10248,2880,12317744.37,4276.99,1470.18,9530.59,100.0,173397.48,8,6,309,13,6,0,QR_Code,Bank's QR,173297.48,0.0,0.10729166666666666,0.30975666988712,Средняя,Низкий,0
10249,1879,40378837.8,21489.54,5429.8,56276.6,159.34,887012.64,8,6,348,2,6,0,Unknown,Unknown,886853.3,0.0,0.18520489622139436,0.27633543339041905,Средняя,Средний,1
10250,4792,36045145.61,7521.94,2312.38,20805.4,100.0,944248.68,8,6,463,13,6,0,QR_Code,Bank's QR,944148.68,0.0,0.09661936560934892,0.2655364040534692,Высокая,Средний,0
10251,396,11201803.21,28287.38,11976.81,51874.0,241.74,553529.26,19,5,63,12,6,0,Chip,Bank's QR,553287.52,0.0,0.1590909090909091,0.35288040200904724,Низкая,Низкий,0
10252,5116,197204412.19,38546.6,26000.0,86082.19,282.19,2671225.64,8,5,292,13,6,0,Contactless,Bank's QR,2670943.45,0.0,0.05707584050039093,0.3092912961764292,Высокая,Премиум,0
